Id,black,dup,noisy
WDkNBQ,False,False,False
pFRCNm,False,False,False
g4maiy,False,False,False
RpNWxx,False,False,False
gc53pF,False,False,False
TH89NC,False,False,False
SKPzXe,False,False,False
z4bfCg,False,False,False
Ge3ITv,False,False,False
MULcc7,False,False,False
IVKaGr,False,False,False
JckROA,False,False,False
AVOqjN,False,False,False
eoj5v8,False,False,False
M1Zajy,False,False,False
soxvXm,True,False,True
2DIH7G,False,False,False
cFfb1v,False,False,False
vOi1mC,False,False,False
uHNKr0,False,False,False
0KIu5B,False,False,False
NLVdmN,False,False,False
CsznHj,True,True,True
cXS446,False,False,False
sbEGHm,False,False,False
e1dDUU,False,False,False
tHhlDw,False,False,False
BanS3L,False,False,False
Hm0LNI,False,False,False
hhaZ12,False,False,False
RYMfc3,True,True,True
QIzO6u,False,False,False
JFqOOR,False,False,False
vKtkzf,False,False,False
Jo3yGU,False,False,False
q25juj,False,False,False
cWguES,False,False,False
5u3UNd,False,False,False
Rs40CJ,False,False,False
HDcSUv,False,False,False
cNYDIE,False,False,False
Y6RDsN,False,False,False
eAfPwm,False,False,False
ohYvkz,False,False,False
m5Iisd,False,False,False
Mf9tg3,False,False,False
rx2Kp0,False,False,False
55xcW1,False,False,False
viknQf,False,True,True
qAyLAg,False,False,False
bqCvyQ,False,False,False
WuSWL4,False,False,False
RoMu6P,False,False,False
xcWKyP,False,False,False
MxpPxI,False,False,False
izB9hG,False,False,False
9oOed3,False,False,False
YgNQPI,False,False,False
lUAvRP,False,False,False
rRyqT9,False,False,False
gpLxe8,False,False,False
fpUT5v,False,False,False
X6U6bo,False,False,False
0wiUEb,False,False,False
YKSUbg,False,False,False
F6jaK1,False,False,False
mnYFlF,False,False,False
mAGrw6,False,False,False
HXjZ9P,False,False,False
RCBQCe,False,False,False
jZIG50,False,False,False
OG2cNm,False,False,False
pJU05v,False,False,False
vYQXJL,False,False,False
ZqZBfJ,True,True,True
AfCMhB,False,False,False
tSJDNG,False,False,False
hvVxXx,False,False,False
dnQDLt,False,False,False
JdY6iE,False,False,False
jbmxQU,False,False,False
go4xXY,False,False,False
MJNBT4,False,False,False
ZB3PBz,False,False,False
kDcOFZ,False,True,True
D8MpMn,False,False,False
gaP7Mp,True,False,True
mjFrbF,True,True,True
u7fU9a,False,False,False
MxjAPV,False,False,False
fxeFx0,False,False,False
hbnrPo,False,False,False
hOGPYt,False,False,False
48j2Bg,False,False,False
TDntJ0,False,False,False
SFbrQZ,False,False,False
uvPXK6,False,False,False
JBrdGE,False,False,False
WvElgb,True,True,True
kGQLGG,False,False,False
1c1HKq,False,False,False
jONNXe,False,False,False
Migaes,False,False,False
AIzn2D,False,False,False
3qSEOP,False,False,False
5uXS6p,False,False,False
EGRBEs,False,False,False
Og02Za,False,False,False
fOort2,False,False,False
gS17Zr,False,False,False
A3lLbm,False,False,False
YPoxw3,False,False,False
KTXKDu,False,False,False
RHSeaA,False,False,False
Bhoy1Q,False,False,False
VMGI5G,False,False,False
kjvb1u,False,False,False
S4MLh8,False,False,False
n41sIQ,False,False,False
ay3jpt,False,False,False
SpnYp5,False,False,False
kAk4fn,False,False,False
Ymny29,False,False,False
jvaVEK,False,False,False
ckAbSV,False,False,False
xFZzvg,False,False,False
LmobpG,False,False,False
7CMvni,False,False,False
mGlHxe,False,False,False
5zYTP9,False,False,False
az2TQZ,False,False,False
xCR3Yt,False,False,False
JdCMk2,False,False,False
MBNp4N,False,False,False
jJJoPg,False,False,False
o8nYZL,False,False,False
R2uhZn,False,False,False
rbpreh,False,False,False
lvpKQB,False,False,False
3UdMxH,False,False,False
AWVSKA,False,False,False
L4SsLT,False,True,True
OHiHQm,False,False,False
20E9fg,False,False,False
x3gpF1,False,False,False
tMEHbe,False,False,False
zh9cx5,False,False,False
FTkNei,False,False,False
FU0li8,False,False,False
9KAfTb,False,False,False
siJNU3,False,False,False
6Nn9Ue,False,False,False
gvREQm,False,False,False
SkoEAQ,False,False,False
OOxaDh,False,False,False
zvN5dD,False,False,False
2NdnQg,False,False,False
LSZsYD,False,False,False
zC3ML4,False,False,False
Awxn9v,False,False,False
XvSZvw,False,False,False
4ZY2oz,False,False,False
HVSpDL,False,False,False
TAojvZ,False,False,False
HtVdbU,False,False,False
4dLyDK,False,False,False
rYgTdi,False,False,False
Lu5vdM,False,False,False
uyLeui,False,False,False
XcUS1e,False,False,False
7X1aPp,False,False,False
62750H,False,False,False
qaenIX,False,False,False
sgUWjB,False,False,False
A7rdrg,False,False,False
hydgCh,False,False,False
z3727Q,False,False,False
nvC4WA,False,False,False
25poCW,False,False,False
pLoGKj,False,False,False
yy7Y58,False,False,False
ynPJLT,False,False,False
GY885i,True,False,True
PJcT5r,False,True,True
KW59dQ,False,False,False
OmghnX,False,False,False
kPhH8J,False,False,False
NEhdM6,True,False,True
6AxLKf,False,False,False
jyvYWh,False,False,False
sbg8V0,False,False,False
l8Camm,False,False,False
kKJlSg,False,False,False
RbplE2,False,False,False
gtQmmx,False,False,False
LAP8J1,False,False,False
LT3K8e,False,False,False
AbmkL5,False,False,False
CTR9hA,False,False,False
ZtYQm1,False,False,False
95PdB4,False,False,False
2flZic,False,False,False
TtEpjt,False,False,False
5SsRZM,False,False,False
PBLtNV,False,False,False
13MZ2c,False,False,False
oRu9lp,False,False,False
x4WUO2,False,False,False
6qPlnh,False,False,False
hi5ovh,False,False,False
r6Qh3D,False,False,False
u4MRkC,False,False,False
EGa8pO,False,False,False
g4fU4t,True,False,True
6N9iW9,False,False,False
jsnPSK,False,False,False
qoj8uP,False,False,False
x5RT5s,False,False,False
pktjOr,False,False,False
iaRnOP,False,False,False
haiAqu,False,False,False
EdmbRH,False,False,False
YXdhq0,False,False,False
Kz8NMB,False,False,False
c9m00L,False,False,False
COVnU8,False,False,False
1G3k1w,False,False,False
fytYre,False,False,False
5mVaCE,False,False,False
aLtgUR,False,False,False
j7FX5N,False,False,False
39ZQIb,False,False,False
WtGwAI,False,False,False
XzSjfb,False,False,False
kwZyKx,False,False,False
uufrdx,True,False,True
llkLPG,False,False,False
U3owHy,False,False,False
9g0EBE,False,False,False
vpsyFj,False,False,False
U5LlXe,False,False,False
75yZpW,False,False,False
JBDAbQ,False,False,False
i8A5K1,False,False,False
Ih0V7K,False,False,False
Yzx9Nm,False,False,False
30BfIG,False,False,False
XR9u0z,False,False,False
3gI4HO,False,False,False
tBnX74,False,True,True
yLwzs1,False,False,False
WlhiBT,False,False,False
lrtgDX,False,False,False
7HQt8m,False,False,False
T7DDLu,False,False,False
YwAVtn,False,False,False
AiSi70,False,False,False
1OLPGy,False,False,False
Zk57sO,False,False,False
rU3vR8,False,False,False
bFXjt9,False,False,False
iRM9l3,False,False,False
yE406K,False,False,False
fwt5nq,False,False,False
onzIit,False,False,False
cAE5aw,False,False,False
GRM7tY,False,False,False
xfDjf4,False,False,False
Xws4nR,False,False,False
KHifCx,False,False,False
EHKsvK,False,False,False
fSNr2X,False,False,False
1l1X1f,False,False,False
AmlF0n,False,False,False
WAKhZe,False,False,False
yD9UyO,False,False,False
7dJmEP,False,False,False
0Z5SWb,False,False,False
dTBspr,False,False,False
sr2QQK,False,False,False
neobBy,False,False,False
WOA14n,False,False,False
PX3R7t,False,False,False
zQzNvC,False,False,False
iyTNXZ,False,False,False
dR8aXL,False,False,False
ltvt6M,False,False,False
zqw4Yo,False,False,False
Blx393,False,False,False
8aHKfI,False,False,False
eVXt8g,False,False,False
4eOeCh,False,False,False
MMzw2S,False,False,False
b6X9Il,False,False,False
dBnuli,False,False,False
wRzon2,False,False,False
vKHA3b,False,False,False
jUDPUn,False,False,False
beFUrV,False,False,False
Ud4sRQ,False,False,False
NkqGXm,False,False,False
i7m5ui,False,False,False
OuSPc8,False,False,False
vtOHXd,False,False,False
ibQw4b,False,False,False
MKKwZd,False,False,False
5fz8Y2,False,False,False
h1d8ef,False,False,False
0AXHQ9,False,False,False
r3u8RL,False,False,False
PP5yiY,False,False,False
pnkbFO,False,False,False
BhYdap,False,False,False
BbAZvq,False,False,False
iZTTSZ,False,False,False
uw0dNr,False,False,False
I1nEYG,False,False,False
p3FZyy,True,True,True
5NXaDO,False,False,False
AbAkDD,False,False,False
VqH0Th,False,False,False
8asO7g,False,False,False
8oPQ4x,False,False,False
tRurtK,False,False,False
v1c2R1,False,False,False
zYFJEf,False,False,False
uikIu1,False,False,False
lkGinq,False,False,False
ZqBSHR,False,False,False
onINjS,False,False,False
LPYQAc,False,False,False
3518Yx,False,False,False
B8pZ82,False,False,False
auSLRn,False,False,False
98RoQW,False,False,False
pKVxje,False,False,False
ODJ2pO,False,False,False
1RRBUS,False,True,True
W1Ud2w,False,False,False
SRTPnL,False,False,False
GLs2o8,False,False,False
HQkEYP,False,False,False
LP1fnh,False,False,False
LDszxm,False,False,False
a1gVF4,False,False,False
SkqjIk,False,False,False
a9i2Nv,False,False,False
vbpLQS,False,False,False
26xxyj,False,False,False
SGEnAJ,False,False,False
vu1n56,False,False,False
DI5iyL,False,False,False
m6YuYR,False,False,False
GA7YiT,False,False,False
sQYr1Z,False,False,False
UGdyTr,False,False,False
gUtCJi,False,False,False
edthnU,False,False,False
rLA3ln,True,False,True
9q28gW,False,False,False
mkgWVK,False,False,False
Zc5K4Y,True,False,True
LfBSZW,False,False,False
pYLfPA,False,False,False
f7tk4c,False,False,False
E03RR1,False,False,False
FAzbzG,False,False,False
weCBTB,False,False,False
9Q5jSz,False,False,False
Py4YbQ,False,False,False
6ZhAXS,False,False,False
RXqqiB,False,False,False
HdLXKL,False,False,False
pnWlVP,False,False,False
nkn3E3,False,False,False
1HAJov,False,False,False
r9RNc1,False,False,False
Wi1jxA,False,False,False
0Vg9YV,False,False,False
CVYt5M,False,False,False
cQT8ul,True,True,True
syVklS,False,False,False
uFmrbb,False,False,False
ziYlkB,False,False,False
zAvQCd,False,False,False
oK0FIL,True,False,True
DKGWfZ,True,False,True
h3lNqQ,False,False,False
z5F5Mt,False,False,False
2qOqKv,False,False,False
l3RRcM,False,False,False
QupPVZ,True,False,True
xzviXz,False,False,False
I3c4q8,False,False,False
lNwEnQ,False,False,False
XMaiUD,False,False,False
OEGXzB,False,False,False
RYGWiU,False,False,False
4o1hog,False,False,False
0CjnD8,False,False,False
b6f5fX,False,False,False
xpGxCi,False,False,False
apyQyU,False,False,False
6wrKzY,False,False,False
g2mdTD,False,False,False
yjfNr0,False,False,False
U1UgMx,False,False,False
XD39i7,False,False,False
PYO0F5,False,False,False
S78hnZ,False,False,False
b4Jplc,True,False,True
5kB8M9,False,False,False
J95vTN,True,False,True
zobHhv,False,False,False
v8aAzo,False,False,False
lPXauE,False,False,False
jPk9oz,False,False,False
AmotLP,False,False,False
iILFPG,False,False,False
tIpwXN,False,False,False
zqqO5j,False,False,False
gmPpRe,False,False,False
KtVSOE,False,False,False
cNpFHR,False,False,False
nnJKB8,False,False,False
5Cg0en,False,False,False
bKfCbl,False,False,False
VdqiGA,False,False,False
F6dmww,False,False,False
egK1bb,True,False,True
Z2Cvpd,False,False,False
7LQJDc,False,False,False
EukkBg,False,False,False
YEoYgZ,False,False,False
8lJU2K,False,False,False
cFZO1R,False,False,False
svRUCv,False,True,True
scqXbe,False,False,False
aQu1tq,False,False,False
Us9th2,False,False,False
zuYVRM,False,False,False
htSPjB,False,False,False
wIT65i,False,False,False
QqNnin,False,False,False
ferakZ,False,False,False
3yQt7T,False,False,False
rWejOu,False,False,False
7bsTTR,False,False,False
vTgCvB,False,False,False
dUqPXY,False,False,False
HgJYin,False,False,False
hZPcbX,False,False,False
Xd888X,False,False,False
lPcwCB,False,False,False
ErZTIK,False,False,False
i5bMVK,False,False,False
0Kt0M2,False,False,False
pN64Od,False,False,False
1Puwqd,False,False,False
3Pcrj9,False,False,False
AavJi7,False,False,False
HODrSr,False,False,False
VnoLQt,False,False,False
Wr5iXo,False,False,False
4KIuNj,False,False,False
a0Pum0,False,False,False
N40UKJ,False,False,False
pTrl9U,False,False,False
FNqJeo,False,False,False
6RNMj8,False,False,False
1gsAYm,False,False,False
a92DHK,False,False,False
ZWRMLs,False,False,False
DWASXY,False,False,False
vEyeGn,False,False,False
gMGDSZ,False,False,False
OjWklM,False,False,False
5lbncO,False,False,False
YK1wDW,False,False,False
SFQv11,False,False,False
OpYJl8,True,False,True
6teoag,False,False,False
lODbTS,False,False,False
Z6a35T,False,False,False
HTRVlr,False,False,False
31m7Mm,False,False,False
lgPk55,False,False,False
K4nO8i,False,False,False
a1Myrw,False,False,False
DMsBOQ,False,False,False
8SHnzt,False,False,False
iQQKU8,False,False,False
fmQFMz,False,False,False
dLIw5A,False,False,False
lVZSy0,False,False,False
cQV2fM,False,False,False
GPrsNJ,False,False,False
GfeFUM,False,False,False
l4yzSF,False,False,False
9Ix1r5,False,False,False
zmwVjr,False,False,False
wyGLSc,False,False,False
VyVQOm,False,False,False
1aWTIg,False,False,False
sLSZ8j,False,False,False
Nz0QfC,False,False,False
DzIRcZ,False,False,False
StK64H,False,False,False
qZeI52,False,False,False
ttOD5s,False,False,False
cE2ZYM,False,False,False
oE9KeW,False,False,False
otasH3,False,False,False
AgZdr4,True,False,True
L6MTaN,False,False,False
67GXge,False,False,False
EShToB,False,False,False
d2OIVY,False,False,False
Mx2yGR,False,False,False
AFtd3v,True,False,True
MbIpbe,False,False,False
REHcl3,False,False,False
s7kyVV,False,False,False
B7W4cn,False,False,False
EQFIm9,False,False,False
XACwue,False,False,False
gNF434,False,False,False
nZgFkE,False,False,False
PnLRHB,False,False,False
f50ftR,False,False,False
1QPwPy,False,True,True
WQ7kZ2,False,False,False
pIVitp,False,False,False
xsq36I,False,False,False
10Mbck,False,False,False
uRxQ9A,False,False,False
7K8bSx,False,False,False
9sCDE5,False,False,False
4LQwdm,False,False,False
Gp3svf,False,False,False
6CBhAc,False,False,False
ERAFUq,False,False,False
CSfOOB,False,False,False
1aHrZn,False,False,False
A7e2NJ,False,False,False
JIeasc,False,False,False
TCGT56,False,False,False
7LbAo7,False,False,False
prJLLl,False,False,False
MxkHiy,False,False,False
4IOH8f,False,False,False
a8StEK,False,False,False
8UPaS1,False,False,False
VfVe6C,False,False,False
464AO1,False,False,False
SNsykO,False,False,False
bkX6sN,False,False,False
KQw21m,False,False,False
7dQ6qc,False,False,False
lX3RyS,False,False,False
DMdssR,False,False,False
xG7Z4T,False,False,False
14xRad,False,False,False
2s1i9H,False,True,True
JqteRe,False,False,False
ChxtUB,False,False,False
lbDeYs,False,False,False
DFUZn6,False,False,False
cLlCEk,False,False,False
zcto0k,False,False,False
PM4A0y,False,False,False
qc0Moz,False,False,False
MO6U00,False,False,False
6r3soS,False,False,False
0dNYOa,False,False,False
v2By5C,False,False,False
5RIPLb,False,False,False
cGMEhD,False,False,False
ZZ6ujP,False,False,False
wuhdyx,False,False,False
fZY6XN,False,False,False
6rWUBl,False,False,False
720krQ,False,False,False
zvILfH,False,False,False
lBrWpK,False,False,False
CM2lJo,False,False,False
jP1sSa,False,False,False
2IXagH,False,False,False
7ymtR5,False,False,False
eujlFe,False,False,False
2BYSfo,False,False,False
aUSO3v,False,False,False
HddEsH,False,False,False
gFK6PS,False,False,False
Y0W89w,False,False,False
JauYtU,False,False,False
R3kouN,False,False,False
ohooE5,False,False,False
su4bIS,False,False,False
fR1sq6,False,False,False
6IDv6N,False,False,False
CWKzRl,False,False,False
evsUWe,False,False,False
Y0xYH8,False,False,False
ggKTOn,False,False,False
oFuc9v,False,False,False
ssbJ91,False,False,False
vYWZ7g,False,False,False
tgyc6T,False,False,False
GQirAV,False,False,False
wwNgfT,False,False,False
hlACiW,False,False,False
3BR0gX,False,False,False
f0ElYj,False,False,False
u2qny6,False,False,False
V8PdcK,False,False,False
5lXBsh,False,False,False
CEJ25F,False,False,False
h1cr2K,False,False,False
Y7BI8F,False,False,False
s5MUYt,False,False,False
NxdkoY,False,False,False
tv4Ef4,False,False,False
PBEtoN,False,False,False
7G3sNt,False,True,True
ltCiez,False,False,False
hg9Bil,False,False,False
NxL0g0,False,False,False
SzElzn,False,False,False
vII2ob,False,False,False
fuatLi,False,False,False
9NxWaj,False,False,False
TJqlvK,False,False,False
bMa4OG,False,False,False
tx3ZgE,False,False,False
9CcX4m,False,False,False
sSncg1,False,False,False
zJKoIu,False,False,False
MMvg1z,False,False,False
SXMY5o,False,False,False
1nw7N4,False,False,False
Dw6YON,False,False,False
Znu6f1,False,False,False
vVpOnj,False,False,False
8zHIsj,False,False,False
vOJYFu,False,False,False
j5aQxh,False,False,False
bIqPY3,False,False,False
JTfX7A,False,False,False
LC3T38,False,False,False
gqRV41,False,False,False
mHqnhi,False,False,False
wpjyWl,False,False,False
YgXKen,False,False,False
meRLks,False,False,False
oEnOlt,False,False,False
AcavUb,False,False,False
7LkyI5,False,False,False
KpqRuF,False,False,False
52JOmf,False,False,False
lGzkJ5,False,False,False
QGroEW,False,False,False
XZpewh,False,False,False
mfkf83,False,False,False
BT3Tgh,False,False,False
fYKpRF,False,False,False
79GeGp,False,False,False
nv1LAX,False,False,False
OEV4Tv,False,False,False
HvU0pp,False,False,False
Gqh90p,False,False,False
GRYQPD,False,False,False
XCDGzJ,False,False,False
r6cenh,False,False,False
63wcUy,False,False,False
tXrGbM,False,False,False
YUuwRG,False,False,False
N6oV2R,False,False,False
yaDhOs,False,False,False
SW0kZf,False,False,False
TvcuWE,False,False,False
xjfqOO,False,False,False
Xb2xN5,False,False,False
p9OStg,False,False,False
oZ5la5,False,False,False
MoYgd3,False,False,False
jEkZdn,False,False,False
uCJ4VQ,True,False,True
kyUSMp,False,False,False
An4lM3,False,False,False
7mPFzR,False,False,False
yaI3Ol,False,False,False
qbKP9E,False,False,False
I0KSxU,False,False,False
Vwwc1n,False,False,False
X1rq21,False,False,False
MUwVjf,True,True,True
tFWI0k,False,False,False
NQoLZ2,False,False,False
rng1BI,False,False,False
pxPcQ7,False,False,False
jlX6Tv,False,False,False
g7HN0l,False,False,False
a2AhwM,False,False,False
jhQvq3,False,False,False
geG4Jb,False,False,False
NktQgD,False,False,False
DvN4Y1,False,False,False
6Leu7C,False,False,False
dpNo6C,False,False,False
VZbagc,False,False,False
3tHDMM,True,False,True
eiqI1I,False,False,False
a3zhqD,False,False,False
rjiAen,False,False,False
VeIkBG,False,False,False
Wu95k0,False,False,False
blR2vO,False,False,False
